"userID","artistID","weight"
274,265,552
274,374,295
274,375,2046
274,396,373
274,877,137
274,1072,184
274,3324,689
274,5079,487
275,30,33
275,51,77
275,59,17
275,65,42
275,72,179
275,75,76
275,99,24
275,100,31
275,153,42
275,154,22
275,155,15
275,159,65
275,173,23
275,187,62
275,191,31
275,193,64
275,436,20
275,511,23
275,533,16
275,951,15
275,961,20
275,993,46
275,997,50
275,998,55
275,1001,79
275,1013,21
275,1014,112
275,1019,73
275,1061,39
275,1072,101
275,1075,15
275,1375,16
275,3427,18
275,3768,56
275,3988,78
275,4308,25
277,15,370
277,30,552
277,154,10470
277,159,4650
277,162,397
277,182,1550
277,190,20074
277,198,1991
277,220,3460
277,227,1180
277,229,3002
277,234,407
277,237,631
277,425,466
277,515,393
277,755,1053
277,954,548
277,1090,366
277,1132,821
277,1632,1561
277,3244,397
277,3707,1178
278,55,388
278,67,982
278,89,85
278,157,448
278,167,121
278,257,242
278,289,7104
278,291,405
278,292,877
278,293,319
278,298,111
278,300,47
278,306,57
278,316,41
278,318,124
278,329,112
278,331,54
278,333,312
278,377,60
278,378,48
278,386,722
278,461,38
278,466,58
278,468,270
278,475,90
278,481,109
278,498,84
278,523,58
278,544,125
278,679,633
278,701,51
278,951,158
278,966,101
278,972,38
278,1243,71
278,1450,74
278,1459,345
278,1556,70
278,1580,93
278,4704,73
279,89,236
279,306,307
279,486,533
279,494,283
279,500,222
279,779,687
279,823,2540
279,1181,307
279,1185,286
279,1188,215
279,1192,1378
279,1196,2406
279,4821,4183
280,7,81
280,56,164
280,58,67
280,67,75
280,89,1054
280,97,248
280,163,77
280,167,950
280,190,133
280,292,156
280,295,121
280,300,86
280,331,223
280,420,709
280,425,473
280,437,192
280,450,110
280,526,153
280,539,217
280,599,78
280,689,181
280,701,79
280,703,173
280,704,66
280,709,85
280,757,201
280,1073,263
280,1098,99
280,1243,131
280,1360,115
280,1379,364
280,1398,79
280,1401,115
280,3200,75
280,3739,280
280,3902,84
280,5149,395
280,5150,392
281,157,48
281,176,72
281,234,12
281,377,11
281,614,19
281,707,16
281,716,16
281,724,46
281,732,134
281,854,13
281,917,2420
281,918,14
281,922,169
281,928,10
281,951,34
281,952,16
281,956,17
281,1249,63
281,1343,16
281,1358,55
281,1369,85
281,2936,10
282,152,559
282,163,2504
282,220,630
282,226,248
282,227,2523
282,234,749
282,436,322
282,562,545
282,607,507
282,614,6458
282,706,219
282,707,972
282,724,331
282,728,203
282,854,1066
282,856,421
282,868,494
282,910,445
282,917,1933
282,959,842
282,1110,7467
282,1119,274
282,1122,1188
282,1131,245
282,1249,506
282,1358,729
282,1360,319
282,1369,1490
282,1372,2077
282,1411,518
282,1412,2389
282,1413,308
282,1416,651
282,1639,267
282,3481,622
283,52,68
283,54,133
283,57,174
283,66,91
283,81,193
283,238,119
283,328,59
283,1009,58
283,3109,119
283,4316,236
284,154,4
284,198,5
284,489,6
284,512,14
284,517,6
284,712,4
284,818,5
284,868,7
284,959,6
284,982,8
284,1098,4
284,1116,5
284,1118,7
284,1131,11
284,1186,7
284,1372,5
284,1415,7
284,1426,5
285,65,310
285,88,43
285,198,143
285,220,147
285,234,360
285,283,171
285,298,59
285,300,148
285,316,111
285,377,122
285,383,56
285,412,84
285,439,329
285,533,42
285,538,193
285,542,188
285,614,224
285,706,220
285,707,222
285,714,181
285,854,340
285,917,419
285,932,45
285,957,79
285,966,164
285,982,322
285,1206,1596
285,1358,228
285,1360,408
285,1377,41
285,1513,137
285,3205,267
286,67,141
286,89,2146
286,257,1776
286,265,186
286,285,133
286,288,520
286,289,622
286,290,99
286,291,354
286,292,157
286,294,111
286,295,241
286,300,231
286,301,288
286,302,124
286,304,154
286,306,96
286,310,114
286,317,80
286,320,249
286,323,310
286,326,206
286,327,453
286,329,86
286,333,154
286,344,911
286,349,781
286,378,571
286,386,128
286,455,1030
286,456,83
286,461,122
286,468,110
286,484,162
286,485,80
286,498,376
286,525,180
286,538,98
286,545,124
286,546,154
286,679,240
286,701,148
286,980,162
286,1450,79
286,1556,194
286,2977,184
286,4260,171
288,65,330
288,88,445
288,163,195
288,190,444
288,220,517
288,225,618
288,227,1545
288,229,164
288,230,917
288,412,199
288,436,209
288,475,173
288,497,176
288,517,325
288,533,211
288,707,2057
288,815,208
288,917,288
288,920,1111
288,982,263
288,1106,239
288,1118,212
288,1398,491
288,1400,623
288,1406,293
288,1412,255
288,1513,349
288,1672,282
288,3892,1234
288,5249,207
289,65,823
289,89,267
289,154,639
289,163,340
289,190,7401
289,203,609
289,207,16566
289,220,286
289,227,835
289,228,968
289,229,637
289,230,509
289,300,2166
289,324,707
289,328,224
289,355,201
289,377,495
289,403,3021
289,412,4119
289,424,580
289,432,2289
289,464,673
289,470,4338
289,475,221
289,481,839
289,486,1698
289,498,4881
289,501,469
289,533,370
289,538,1214
289,540,295
289,547,1263
289,691,202
289,693,535
289,757,807
289,779,2219
289,816,3789
289,898,345
289,1043,262
289,1106,327
289,1186,280
289,1246,888
289,1390,431
289,1400,499
289,1512,239
289,1541,395
289,1672,301
289,3373,1089
289,3398,1018
290,51,23
290,67,25
290,68,6
290,70,4
290,77,17
290,99,4
290,159,3
290,193,5
290,203,6
290,475,11
290,599,7
290,601,5
290,959,4
290,1001,11
290,1019,6
290,1079,22
290,1081,6
290,1090,4
290,1099,5
290,1409,4
290,1504,3
290,3281,4
290,3739,12
290,3768,8
291,289,20
291,291,870
291,300,143
291,325,348
291,333,628
291,344,79144
291,461,266
291,466,452
291,498,562
291,679,376
291,681,337
291,686,290
291,975,1
291,1447,736
291,1459,2582
291,1486,4
291,1601,127
292,61,412
292,152,875
292,154,1778
292,159,175
292,163,123065
292,199,539
292,212,175
292,225,165
292,227,2213
292,233,325
292,418,253
292,436,191
292,441,1132
292,607,236
292,610,440
292,707,169
292,735,191
292,863,402
292,868,833
292,959,238
292,1110,195
292,1131,659
292,1369,319
292,1411,2453
292,1412,463
292,1425,568
292,1426,225
292,3481,1150
292,4675,242
293,227,139
293,230,127
293,344,50
293,412,411
293,461,55
293,498,54
293,501,585
293,585,59
293,679,169
293,687,281
293,690,48
293,691,473
293,701,78
293,718,435
293,1130,48
293,1145,48
293,1186,36
293,1351,38
293,1513,173
293,1672,110
293,4385,117
294,220,67
294,300,93
294,706,51
295,163,725
295,198,332
295,220,291
295,503,841
295,706,518
295,707,391
295,732,322
295,735,308
295,841,614
295,843,672
295,917,958
295,918,459
295,922,361
295,923,391
295,942,329
295,949,355
295,953,251
295,954,859
295,959,343
295,1261,641
295,1338,303
295,1358,484
295,1360,1897
295,1364,402
295,1366,287
295,1369,553
295,1372,480
295,1412,1410
295,1513,284
295,1520,574
295,1527,1131
295,3444,353
296,718,2
296,1415,2
297,154,698
297,173,642
297,196,342
297,199,869
297,212,699
297,222,769
297,225,427
297,226,567
297,227,2118
297,231,419
297,425,1064
297,429,1075
297,439,1402
297,554,433
297,618,1951
297,622,346
297,629,1000
297,709,1799
297,858,550
297,1090,418
297,1098,846
297,1109,330
297,1231,1989
297,1424,2947
297,1504,585
297,3057,951
297,3200,1002
297,3259,357
297,3902,1167
297,5414,435
297,5416,424
298,207,316
298,208,598
298,209,608
298,212,531
298,227,25018
298,246,204
298,324,618
298,439,179
298,562,1274
298,733,2757
298,903,73771
298,1045,1048
298,1048,280
298,1100,1347
298,1116,391
298,1195,340
298,1244,227
298,1390,207
298,1416,5726
298,3200,199
298,3205,396
298,4251,1930
298,4385,327
299,55,448
299,65,377
299,67,221
299,89,215
299,182,131
299,184,236
299,207,799
299,210,563
299,221,144
299,229,290
299,289,427
299,295,148
299,298,453
299,331,521
299,342,526
299,366,230
299,421,266
299,424,377
299,430,201
299,439,157
299,498,115
299,538,257
299,546,170
299,716,223
299,903,488
299,1048,408
299,1090,103
299,1515,118
299,1556,351
299,1609,484
299,3200,212
299,4716,164
299,4828,112
300,176,158
300,187,371
300,189,445
300,198,280
300,212,617
300,438,1600
300,439,159
300,511,296
300,517,138
300,614,223
300,705,2804
300,706,390
300,707,253
300,708,519
300,714,572
300,716,409
300,718,415
300,730,596
300,932,2605
300,946,2227
300,1044,154
300,1132,180
300,1241,159
300,1249,374
300,1338,141
300,1350,191
300,1415,2248
300,1545,225
300,4087,435
301,67,374
301,89,608
301,97,167
301,173,896
301,228,164
301,283,256
301,288,286
301,289,590
301,292,241
301,295,276
301,298,456
301,300,132
301,302,332
301,316,398
301,333,490
301,430,121
301,461,286
301,498,345
301,523,441
301,525,149
301,539,359
301,599,294
301,646,135
301,704,285
301,705,161
301,706,288
301,735,849
301,802,164
301,898,154
301,903,250
301,959,122
301,982,254
301,985,225
301,1246,143
301,1249,694
301,1400,133
301,1464,184
301,2988,164
301,3200,276
301,3741,140
302,55,436
302,89,21536
302,265,183
302,288,718
302,289,1038
302,292,7945
302,299,214
302,300,184
302,302,295
302,306,177
302,308,191
302,311,322
302,333,225
302,340,1991
302,352,598
302,360,1710
302,466,2260
302,518,7609
302,524,190
302,532,292
302,543,1056
302,679,1736
302,701,1092
302,704,3375
302,930,568
302,1032,245
302,1034,1909
302,1037,924
302,1114,5362
302,1246,559
302,4814,3781
302,5079,192
303,56,422
303,88,228
303,159,924
303,163,318
303,198,155
303,226,325
303,227,253
303,228,1265
303,234,372
303,250,148
303,383,161
303,412,811
303,441,667
303,562,430
303,703,323
303,706,444
303,707,254
303,709,235
303,712,194
303,843,142
303,857,483
303,859,406
303,868,210
303,1206,175
303,1274,467
303,1369,603
303,1406,152
303,1412,421
303,1415,525
303,1426,198
303,1504,747
303,1513,1489
303,3398,134
303,4115,1048
304,65,20
304,72,771
304,84,26
304,153,88
304,159,173
304,163,19
304,171,34
304,172,42
304,173,61
304,190,23
304,193,25
304,208,36
304,227,27
304,233,31
304,436,27
304,450,67
304,487,56
304,547,61
304,689,149
304,757,82
304,961,77
304,1048,62
304,1075,32
304,1083,53
304,1379,158
304,1384,29
304,1534,34
304,3201,75
304,3258,65
304,3501,35
304,5079,58
305,55,116
305,65,42
305,89,2468
305,161,436
305,228,120
305,288,1176
305,289,600
305,292,352
305,294,2215
305,295,222
305,299,105
305,300,723
305,302,106
305,306,728
305,310,53
305,311,118
305,327,163
305,328,111
305,329,48
305,331,66
305,333,127
305,344,130
305,352,201
305,377,124
305,386,77
305,461,603
305,464,127
305,466,347
305,475,46
305,484,56
305,486,102
305,538,153
305,543,128
305,544,447
305,679,128
305,686,852
305,701,901
305,704,204
305,802,434
305,1032,294
305,1037,1201
305,1042,181
305,1444,56
305,1447,380
305,1475,61
305,1672,520
305,2990,176
305,4562,52
306,7,88
306,30,626
306,51,76
306,59,64
306,67,69
306,72,3706
306,75,293
306,99,328
306,153,102
306,159,175
306,187,143
306,234,110
306,250,49
306,377,125
306,441,311
306,455,73
306,463,452
306,467,346
306,486,113
306,497,105
306,511,66
306,707,61
306,868,69
306,877,189
306,880,87
306,978,59
306,1001,111
306,1014,59
306,1061,71
306,1072,113
306,1075,74
306,1131,50
306,1298,97
306,1379,181
306,3768,49
306,3988,89
307,57,110
307,70,67
308,163,511
308,190,1937
308,198,462
308,227,838
308,497,609
308,500,2145
308,706,1730
308,707,1204
308,724,1015
308,732,809
308,808,2694
308,810,682
308,813,1129
308,815,562
308,816,1448
308,830,1020
308,837,456
308,917,2444
308,918,922
308,920,479
308,923,908
308,924,739
308,946,786
308,951,3003
308,952,837
308,953,2221
308,982,466
308,1110,467
308,1180,1313
308,1249,1265
308,1350,544
308,1372,703
308,1412,1310
308,1672,4401
308,2941,1033
308,4180,1509
310,55,394
310,89,52
310,161,56
310,288,202
310,289,97
310,292,7099
310,294,153
310,296,91
310,300,1718
310,302,57
310,306,219
310,317,67
310,323,2962
310,327,78
310,328,55
310,330,106
310,352,1411
310,458,111
310,461,339
310,466,90
310,468,50
310,475,6259
310,527,55
310,528,169
310,531,106
310,543,60
310,548,63
310,906,1093
310,915,80
310,1037,1285
310,1051,54
310,1409,617
310,1451,109
310,1455,62
310,1463,86
310,4562,69
311,58,224
311,65,209
311,166,287
311,172,219
311,199,622
311,206,261
311,225,771
311,235,191
311,298,167
311,300,293
311,416,1286
311,534,304
311,604,236
311,679,2144
311,898,204
311,1001,194
311,1244,227
311,1632,406
311,5547,367
312,89,329
312,324,324
312,375,1497
312,679,723
312,3324,953
312,3712,684
313,9,761
313,15,100
313,25,659
313,176,116
313,181,160
313,504,253
313,517,287
313,837,382
313,843,249
313,917,82773
313,918,107
313,922,4391
313,928,151
313,930,293
313,936,728
313,1079,133
313,1104,414
313,1249,169
313,1339,382
313,1366,219
313,1369,280
313,2961,764
313,3244,125
313,3470,403
313,3774,444
314,89,221
314,166,120
314,176,535
314,184,171
314,220,118
314,257,209
314,300,453
314,302,122
314,316,196
314,333,139
314,344,257
314,355,499
314,378,235
314,458,207
314,461,781
314,466,139
314,472,165
314,486,225
314,498,963
314,499,318
314,681,260
314,683,400
314,714,137
314,966,298
314,1052,156
314,1249,149
314,1447,116
314,1681,150
314,3393,644
314,3859,278
314,4177,149
314,4474,226
315,53,308
315,56,1225
315,65,5367
315,88,371
315,89,289
315,154,1519
315,173,331
315,190,2890
315,199,718
315,203,206
315,207,762
315,209,234
315,220,291
315,227,1495
315,228,1047
315,229,868
315,230,602
315,298,251
315,300,385
315,302,266
315,306,338
315,316,314
315,328,718
315,331,167
315,377,483
315,424,243
315,475,220
315,486,285
315,511,172
315,525,365
315,526,247
315,533,622
315,534,500
315,546,390
315,614,209
315,679,410
315,689,845
315,701,208
315,709,198
315,903,519
315,982,357
315,1090,395
315,1375,181
315,1379,229
315,1398,703
315,1673,193
315,3200,283
316,25,640
316,72,401
316,198,1241
316,207,192
316,377,932
316,488,529
316,489,986
316,514,187
316,517,528
316,707,833
316,726,293
316,1044,1034
316,1104,562
316,1116,216
316,1131,376
316,1145,733
316,3244,470
316,5605,346
317,157,166
317,159,281
317,163,857
317,212,1693
317,220,137
317,227,2380
317,234,1456
317,441,144
317,511,370
317,562,378
317,599,2315
317,630,1920
317,706,214
317,707,209
317,734,1479
317,735,3280
317,857,157
317,868,2962
317,874,255
317,903,314
317,917,174
317,959,1053
317,1103,216
317,1244,2576
317,1249,1299
317,1369,199
317,1412,246
317,1513,247
317,1639,313
318,67,196
318,89,345
318,97,2613
318,167,2638
318,210,1264
318,230,6509
318,257,1000
318,289,522
318,293,1795
318,298,6768
318,299,259
318,300,35203
318,302,711
318,306,1103
318,314,600
318,318,164
318,331,300
318,349,504
318,360,7259
318,466,8779
318,475,800
318,525,7737
318,527,2121
318,534,330
318,540,1244
318,546,219
318,547,1205
318,701,60849
318,718,1136
318,898,2624
318,1032,260
318,1037,4881
318,1040,3014
318,1047,2340
318,1186,245
318,1394,411
318,1613,1006
318,4189,237
319,207,422
319,226,277
319,383,599
319,718,209
319,808,354
319,932,215
319,964,277
319,977,585
319,1192,228
319,1195,2362
319,1206,666
319,1645,2067
319,4821,761
320,45,774
320,57,463
320,58,409
320,88,357
320,159,1069
320,197,542
320,222,557
320,344,661
320,366,1421
320,437,817
320,583,294
320,681,302
320,697,394
320,986,269
320,1123,704
320,1203,325
320,1244,1287
320,1295,320
320,1298,280
320,3057,417
320,3902,467
321,7,35
321,518,59
321,706,82
321,724,51
321,813,44
321,830,37
321,834,82
321,841,66
321,846,39
321,917,116
321,918,60
321,930,61
321,955,94
321,1119,36
321,1195,77
321,1249,50
321,1274,49
321,1358,109
321,1360,64
321,1366,45
321,1369,110
321,1547,67
321,1672,64
322,89,5853
322,288,15832
322,289,706
322,292,780
322,295,866
322,300,2972
322,306,3439
322,317,784
322,327,684
322,328,499
322,331,10723
322,458,687
322,461,1310
322,464,3684
322,466,3300
322,468,1066
322,475,2480
322,486,1079
322,527,2319
322,547,5475
322,548,810
322,701,735
322,797,420
322,808,687
322,907,806
322,1037,3577
322,1042,537
322,1104,862
322,1410,538
322,1455,2691
322,1613,522
322,3317,2414
322,4562,1088
324,163,283
324,188,275
324,706,453
324,707,1849
324,710,466
324,724,932
324,732,666
324,821,261
324,843,301
324,917,3908
324,918,805
324,922,1022
324,930,409
324,946,353
324,957,243
324,959,338
324,1103,232
324,1134,354
324,1343,765
324,1358,642
324,1360,554
324,1369,4101
324,1372,288
324,1412,727
324,3417,1698
324,3470,728
325,70,171
325,181,300
325,506,363
325,515,690
326,65,133
326,67,106
326,89,89
326,230,77
326,257,290
326,283,183
326,288,283
326,291,113
326,292,525
326,294,216
326,295,537
326,299,78
326,306,144
326,316,112
326,318,76
326,320,84
326,325,135
326,327,245
326,329,191
326,333,562
326,349,153
326,377,245
326,378,159
326,455,1930
326,472,75
326,481,139
326,484,208
326,525,90
326,536,91
326,542,110
326,543,91
326,908,109
326,913,162
326,951,108
326,1444,146
326,1556,76
326,3173,93
326,3332,287
326,3393,91
327,55,510
327,67,111
327,71,152
327,89,1024
327,180,296
327,229,62
327,288,1291
327,289,9017
327,292,569
327,294,179
327,295,82
327,300,936
327,331,129
327,332,149
327,352,518
327,386,128
327,466,897
327,475,410
327,531,61
327,548,206
327,686,67
327,690,93
327,1243,1707
327,1376,390
327,1379,551
327,1413,84
327,3319,72
327,4814,291
328,65,163
328,89,1616
328,182,217
328,190,183
328,205,164
328,207,292
328,227,282
328,229,221
328,234,233
328,289,647
328,333,205
328,377,776
328,418,629
328,424,187
328,444,892
328,447,215
328,537,245
328,868,269
328,903,199
328,972,219
328,1048,163
328,1097,1104
328,1098,456
328,1100,316
328,1109,293
328,1246,279
328,1400,680
328,3332,334
329,55,4954
329,65,1012
329,67,2702
329,71,774
329,89,1382
329,97,580
329,155,1526
329,207,1006
329,220,1158
329,228,521
329,229,1504
329,246,474
329,285,2352
329,288,2247
329,289,1467
329,291,2086
329,292,2486
329,295,1103
329,296,680
329,298,754
329,301,594
329,302,3828
329,310,492
329,316,1222
329,331,538
329,352,528
329,425,569
329,485,906
329,525,660
329,534,546
329,535,602
329,689,2100
329,697,966
329,701,866
329,715,1976
329,906,1813
329,961,586
329,962,649
329,1098,565
329,1505,551
329,3110,1129
329,3466,1422
329,5000,536
330,67,178
330,89,659
330,157,160
330,190,649
330,230,165
330,257,112
330,289,781
330,295,423
330,300,2627
330,306,128
330,321,321
330,324,543
330,325,1031
330,333,283
330,344,116
330,349,258
330,458,665
330,461,533
330,464,1263
330,466,439
330,498,1811
330,540,172
330,646,293
330,679,4216
330,681,257
330,686,1205
330,701,420
330,704,2326
330,706,567
330,802,1349
330,903,140
330,1040,152
330,1054,314
330,1180,121
330,1249,130
330,1453,511
330,1458,402
330,1468,280
330,5746,1326
330,5749,124
331,89,130
331,289,298
331,291,143
331,292,57
331,300,506
331,302,61
331,352,139
331,362,1270
331,386,47
331,466,87
331,475,58
331,498,96
331,524,201
331,526,177
331,528,214
331,544,62
331,679,189
331,682,90
331,690,601
331,704,47
331,972,70
331,1032,148
331,1047,96
331,1181,60
331,1556,103
331,3373,53
331,3397,49
331,3404,77
332,7,265
332,55,32
332,97,43
332,180,33
332,228,45
332,230,781
332,256,83
332,279,155
332,290,46
332,291,1277
332,292,55784
332,300,419
332,301,167
332,302,1814
332,305,231
332,307,109
332,311,45
332,316,287
332,317,61
332,333,33
332,378,51
332,466,142
332,534,57
332,542,62
332,689,82
332,697,69
332,704,41
332,714,43
332,889,90
332,1062,59
332,1249,71
332,1459,83
332,1470,169
332,1556,3235
332,3200,64
332,3763,217
333,55,52
333,67,1436
333,97,35
333,191,34
333,265,121
333,288,139
333,289,9445
333,290,30
333,291,58
333,292,381
333,295,134
333,298,30
333,299,106
333,300,77
333,302,94
333,306,69
333,318,107
333,320,31
333,324,32
333,329,49
333,333,309
333,349,126
333,377,46
333,386,36
333,455,45
333,459,52
333,466,53
333,481,31
333,523,2351
333,679,55
333,701,85
333,907,30
333,1475,32
333,1580,295
333,3332,149
334,88,451
334,166,268
334,190,1544
334,198,2279
334,203,1278
334,207,6138
334,220,1839
334,225,2654
334,226,5103
334,227,4351
334,234,1692
334,377,366
334,383,402
334,424,1274
334,507,415
334,716,820
334,854,543
334,857,401
334,868,1303
334,932,534
334,957,862
334,982,1683
334,1048,1469
334,1090,711
334,1206,408
334,1216,2865
334,1239,265
334,1369,317
334,1406,2175
334,1512,712
334,1513,1374
334,1520,8272
334,1545,2319
334,1672,776
334,4115,1079
334,4218,687
335,55,490
335,65,5861
335,67,1823
335,89,2152
335,166,504
335,184,1288
335,204,11567
335,251,459
335,257,1645
335,261,461
335,283,826
335,288,423
335,289,1355
335,292,4816
335,295,2335
335,300,423
335,316,578
335,323,1109
335,340,427
335,349,496
335,378,528
335,456,1854
335,458,708
335,481,622
335,486,474
335,518,1778
335,575,512
335,646,853
335,674,1127
335,679,1518
335,689,2842
335,704,1207
335,913,450
335,955,677
335,3324,2741
336,64,359
336,70,465
336,162,5599
336,173,2479
336,190,1264
336,198,903
336,238,691
336,377,603
336,486,1048
336,512,686
336,517,1107
336,703,327
336,748,835
336,755,1618
336,757,357
336,845,422
336,968,385
336,1044,443
336,1099,377
336,1632,332
336,3411,564
337,841,106
337,917,466
337,954,424
337,956,137
337,1358,57
337,1360,73
337,1364,37
337,1369,58
337,1513,34
337,3470,29
338,51,2002
338,67,390
338,88,177
338,89,299
338,98,1399
338,157,2354
338,163,127
338,190,166
338,203,127
338,285,297
338,288,437
338,289,2407
338,378,380
338,400,293
338,429,169
338,455,555
338,599,150
338,732,979
338,757,183
338,917,147
338,1098,297
338,1366,131
338,1456,120
338,2923,114
338,3201,128
338,3427,159
338,4180,928
339,55,2463
339,67,1205
339,89,10170
339,161,350
339,257,1592
339,288,3591
339,289,13735
339,290,1718
339,291,1208
339,292,4459
339,293,304
339,294,385
339,295,3354
339,298,414
339,299,506
339,300,1811
339,302,1292
339,306,975
339,308,349
339,317,283
339,318,1094
339,320,276
339,325,1563
339,328,529
339,329,289
339,332,401
339,333,1146
339,349,2101
339,378,829
339,386,288
339,461,2019
339,466,558
339,498,294
339,523,964
339,531,318
339,538,272
339,542,343
339,543,536
339,544,1103
339,679,784
339,686,468
339,701,5376
339,704,412
339,903,251
339,915,259
339,1451,362
339,4716,325
340,55,248
340,67,684
340,89,1284
340,227,268
340,234,614
340,250,2016
340,257,2570
340,288,631
340,289,468
340,292,536
340,295,578
340,299,204
340,300,1266
340,302,211
340,306,308
340,320,305
340,328,195
340,333,378
340,344,267
340,425,242
340,458,3288
340,461,439
340,466,420
340,518,251
340,525,297
340,534,216
340,614,350
340,689,383
340,701,588
340,868,490
340,903,882
340,907,259
340,1412,496
340,1580,292
340,5844,521
341,977,97
341,1222,91
341,4271,90
342,64,102
342,70,138
342,72,147
342,81,150
342,88,91
342,89,100
342,154,232
342,155,112
342,157,187
342,159,114
342,163,508
342,173,423
342,190,272
342,207,156
342,220,132
342,221,81
342,227,131
342,425,80
342,432,173
342,546,99
342,599,5450
342,706,78
342,716,74
342,757,156
342,851,157
342,859,94
342,903,264
342,910,64
342,1048,103
342,1075,263
342,1079,67
342,1090,445
342,1155,101
342,1244,197
342,1375,83
342,1398,74
342,3501,116
342,3767,252
342,5844,153
343,227,60
343,234,140
343,706,256
343,707,403
343,724,244
343,732,203
343,808,160
343,843,63
343,857,69
343,917,1073
343,918,834
343,922,312
343,956,57
343,982,639
343,1110,451
343,1249,69
343,1343,125
343,1358,473
343,1360,395
343,1369,541
343,1372,638
343,1412,290
343,1426,270
343,1639,151
343,3470,386
343,3475,305
344,423,39
344,436,5
344,961,3
344,1013,1
344,1083,1
344,1098,3
344,1151,14
344,1167,1
344,1375,1
344,1376,2
344,3201,1
345,56,29
345,67,24
345,71,33
345,154,52
345,173,29
345,190,37
345,207,42
345,295,27
345,298,41
345,425,25
345,430,51
345,526,32
345,546,74
345,554,41
345,585,26
345,697,40
345,703,49
345,709,40
345,757,47
345,969,44
345,1048,227
345,1376,31
345,1398,27
345,1400,49
345,1410,42
345,1512,26
345,1609,26
345,1632,30
345,5925,59
345,5926,56
346,7,586
346,55,518
346,59,932
346,67,468
346,89,2173
346,97,1527
346,173,847
346,190,1217
346,207,11632
346,209,615
346,210,603
346,228,2568
346,229,3075
346,230,1008
346,234,644
346,289,414
346,300,866
346,412,1059
346,424,1342
346,425,1315
346,453,400
346,466,458
346,504,382
346,511,713
346,512,365
346,539,798
346,542,2497
346,704,687
346,709,389
346,859,1007
346,903,2893
346,982,544
346,1048,725
346,1090,524
346,1155,545
346,1244,1868
346,1406,709
346,1415,388
346,1520,385
346,2941,523
346,3200,920
347,65,56
347,230,270
347,371,224
347,377,1545
347,383,63
347,403,57
347,412,136
347,475,84
347,481,79
347,486,65
347,488,317
347,517,1102
347,726,212
347,834,244
347,966,808
347,978,2093
347,1044,80
347,1104,686
347,1145,91
347,1191,587
347,1200,76
347,1377,242
347,1410,1194
347,1455,64
347,1645,174
347,2941,258
347,2956,1267
347,4821,942
348,89,55
348,288,28
348,293,25
348,298,32
348,302,35
348,306,26
348,309,26
348,320,41
348,321,52
348,327,30
348,344,24
348,349,29
348,400,32
348,456,27
348,458,42
348,461,68
348,466,33
348,471,60
348,498,44
348,525,42
348,681,55
348,691,50
348,701,31
348,908,90
348,1040,45
348,1043,55
348,1198,30
348,1458,33
348,1684,62
348,2923,28
348,3200,59
349,107,2220
349,210,404
349,230,652
349,425,349
349,440,529
349,757,5845
349,1035,4655
349,1188,3782
349,1390,407
349,1400,349
349,3200,327
349,5966,370
350,55,10439
350,67,12181
350,89,1094
350,161,550
350,257,1700
350,265,709
350,288,1269
350,289,2324
350,291,1974
350,292,1904
350,293,599
350,295,853
350,296,690
350,300,821
350,301,1272
350,306,863
350,310,1315
350,321,586
350,323,930
350,325,545
350,333,1756
350,340,617
350,349,731
350,352,2103
350,455,574
350,461,638
350,465,3418
350,466,695
350,544,675
350,646,980
350,701,1218
350,790,618
350,792,896
350,802,791
350,889,4329
350,906,2096
350,908,549
350,1453,1134
350,1505,948
350,3332,964
351,97,84
351,159,71
351,173,634
351,209,85
351,230,72
351,234,46
351,294,238
351,297,54
351,298,78
351,300,188
351,324,92
351,325,89
351,333,71
351,344,456
351,378,68
351,498,78
351,499,113
351,538,51
351,544,60
351,679,395
351,681,168
351,693,455
351,704,73
351,1032,221
351,1034,5897
351,1038,44
351,1045,206
351,1047,132
351,1098,404
351,1183,187
351,1390,173
351,3319,128
351,3404,88
351,4814,365
352,58,53
352,67,265
352,89,2840
352,229,97
352,288,302
352,289,541
352,292,515
352,293,166
352,295,144
352,300,409
352,302,295
352,306,68
352,328,51
352,333,111
352,344,47
352,436,50
352,466,53
352,471,75
352,498,73
352,524,69
352,532,63
352,536,64
352,538,68
352,543,103
352,544,65
352,679,43
352,680,354
352,681,40
352,689,45
352,701,85
352,704,930
352,909,60
352,966,121
352,982,112
352,1032,65
352,1121,83
352,1130,46
352,1186,244
352,1459,48
352,3201,73
353,89,61
353,257,3
353,258,7
353,285,3
353,288,43
353,289,49
353,292,4
353,295,490
353,298,4
353,300,16
353,306,30
353,314,8
353,325,11
353,327,11
353,331,10
353,332,2
353,333,24
353,349,4
353,378,4
353,461,35
353,466,59
353,468,36
353,481,2
353,484,58
353,498,30
353,528,4
353,542,8
353,547,3
353,681,41
353,686,3
353,701,25
353,913,193
353,1037,22
353,1042,13
353,1452,11
353,1453,7
353,1613,2
353,5988,6
354,89,11
354,190,20
354,257,8
354,288,13
354,289,281
354,292,19
354,295,33
354,299,35
354,300,5
354,301,11
354,312,10
354,314,3
354,317,3
354,318,5
354,325,12
354,333,58
354,349,16
354,377,57
354,378,8
354,386,10
354,461,6
354,465,4
354,466,11
354,475,4
354,525,3
354,528,17
354,644,16
354,686,5
354,701,46
354,1613,6
354,5249,4
355,65,201
355,89,334
355,173,207
355,190,147
355,191,637
355,228,294
355,288,861
355,289,335
355,292,144
355,300,336
355,307,182
355,326,151
355,328,135
355,344,180
